"Dates","Price"
"1939-10-20",13.02
"1939-10-27",12.98
"1939-11-03",12.91
"1939-11-12",12.64
"1939-11-17",12.81
"1939-11-24",12.51
"1939-12-01",12.3
"1939-12-08",12.36
"1939-12-15",12.39
"1939-12-22",12.45
"1939-12-29",12.49
"1940-01-05",12.66
"1940-01-12",12.09
"1940-01-19",12.12
"1940-01-26",12.16
"1940-02-02",12.08
"1940-02-09",12.34
"1940-02-16",12.32
"1940-02-23",12.16
"1940-03-01",12.08
"1940-03-08",12.2
"1940-03-15",12.01
"1940-03-22",12.13
"1940-03-29",12.25
"1940-04-05",12.57
"1940-04-12",12.33
"1940-04-19",12.09
"1940-04-26",12.09
"1940-05-03",12.09
"1940-05-10",11.8
"1940-05-17",9.75
"1940-05-24",9.25
"1940-05-31",9.23
"1940-06-07",9.33
"1940-06-14",10
"1940-06-21",9.98
"1940-06-28",9.98
"1940-07-05",9.97
"1940-07-12",9.95
"1940-07-19",9.96
"1940-07-26",10.01
"1940-08-02",10.28
"1940-08-09",10.36
"1940-08-16",9.93
"1940-08-23",10.21
"1940-08-30",10.56
"1940-09-06",10.81
"1940-09-13",10.37
"1940-09-20",10.67
"1940-09-27",10.65
"1940-10-04",10.78
"1940-10-13",10.58
"1940-10-18",10.7
"1940-10-25",10.85
"1940-11-01",11.12
"1940-11-08",11.4
"1940-11-15",11.06
"1940-11-22",10.78
"1940-11-29",10.61
"1940-12-06",10.6
"1940-12-13",10.68
"1940-12-20",10.43
"1940-12-27",10.5
"1941-01-03",10.72
"1941-01-10",10.85
"1941-01-17",10.5
"1941-01-24",10.49
"1941-01-31",10
"1941-02-07",10.2
"1941-02-14",9.6
"1941-02-23",9.76
"1941-02-28",9.9
"1941-03-07",9.91
"1941-03-14",10.05
"1941-03-21",9.9
"1941-03-28",9.92
"1941-04-04",10.11
"1941-04-11",9.6
"1941-04-18",9.38
"1941-04-25",9.39
"1941-05-02",9.35
"1941-05-09",9.59
"1941-05-16",9.38
"1941-05-23",9.45
"1941-05-30",9.35
"1941-06-06",9.57
"1941-06-13",9.83
"1941-06-20",9.79
"1941-06-27",9.88
"1941-07-04",9.92
"1941-07-11",10.29
"1941-07-18",10.31
"1941-07-25",10.39
"1941-08-01",10.32
"1941-08-08",10.15
"1941-08-15",10.07
"1941-08-22",10.16
"1941-08-29",10.3
"1941-09-05",10.22
"1941-09-12",10.25
"1941-09-19",10.25
"1941-09-26",10.13
"1941-10-03",10.13
"1941-10-10",9.84
"1941-10-17",9.71
"1941-10-24",9.78
"1941-10-31",9.54
"1941-11-07",9.55
"1941-11-14",9.31
"1941-11-21",9.39
"1941-11-28",9.1
"1941-12-05",9.38
"1941-12-12",8.72
"1941-12-19",8.48
"1941-12-26",8.45
"1942-01-02",8.97
"1942-01-09",8.79
"1942-01-16",8.92
"1942-01-23",8.88
"1942-01-30",8.81
"1942-02-06",8.86
"1942-02-13",8.68
"1942-02-20",8.5
"1942-02-27",8.59
"1942-03-06",8.23
"1942-03-13",8.02
"1942-03-20",8.12
"1942-03-27",8.05
"1942-04-03",8.11
"1942-04-10",7.96
"1942-04-17",7.76
"1942-04-24",7.57
"1942-05-01",7.75
"1942-05-08",7.94
"1942-05-15",7.95
"1942-05-22",8
"1942-05-31",8.15
"1942-06-05",8.4
"1942-06-12",8.36
"1942-06-19",8.37
"1942-06-26",8.25
"1942-07-05",8.44
"1942-07-10",8.77
"1942-07-17",8.69
"1942-07-24",8.63
"1942-07-31",8.56
"1942-08-07",8.48
"1942-08-14",8.61
"1942-08-21",8.71
"1942-08-28",8.62
"1942-09-04",8.62
"1942-09-11",8.55
"1942-09-18",8.65
"1942-09-25",8.88
"1942-10-02",9.08
"1942-10-09",9.41
"1942-10-16",9.34
"1942-10-23",9.44
"1942-10-30",9.42
"1942-11-06",9.65
"1942-11-13",9.56
"1942-11-20",9.49
"1942-11-27",9.34
"1942-12-04",9.35
"1942-12-11",9.4
"1942-12-18",9.7
"1942-12-25",9.76
"1943-01-01",9.84
"1943-01-08",9.94
"1943-01-15",10.1
"1943-01-22",10.21
"1943-01-29",10.47
"1943-02-05",10.51
"1943-02-12",10.72
"1943-02-19",10.77
"1943-02-26",11
"1943-03-05",11.07
"1943-03-12",11.06
"1943-03-19",10.87
"1943-03-26",11.33
"1943-04-02",11.58
"1943-04-09",11.19
"1943-04-16",11.39
"1943-04-23",11.48
"1943-04-30",11.65
"1943-05-07",11.93
"1943-05-14",11.73
"1943-05-21",11.89
"1943-05-28",12.11
"1943-06-04",12.28
"1943-06-11",12.1
"1943-06-18",11.97
"1943-06-25",12.25
"1943-07-02",12.37
"1943-07-09",12.42
"1943-07-16",12.56
"1943-07-23",12.49
"1943-07-30",11.68
"1943-08-06",11.61
"1943-08-13",11.84
"1943-08-20",11.72
"1943-08-27",11.68
"1943-09-03",11.84
"1943-09-10",11.92
"1943-09-17",12.21
"1943-09-24",12.09
"1943-10-01",12.08
"1943-10-08",11.79
"1943-10-15",11.87
"1943-10-22",11.89
"1943-10-29",11.92
"1943-11-05",11.6
"1943-11-12",11.25
"1943-11-19",11.35
"1943-11-26",11.12
"1943-12-03",11.24
"1943-12-10",11.52
"1943-12-17",11.61
"1943-12-26",11.61
"1944-01-02",11.67
"1944-01-07",11.89
"1944-01-14",11.92
"1944-01-21",11.92
"1944-01-28",11.81
"1944-02-04",11.63
"1944-02-13",11.74
"1944-02-18",11.78
"1944-02-25",11.88
"1944-03-03",11.9
"1944-03-10",12.14
"1944-03-17",12.25
"1944-03-24",12.11
"1944-03-31",12.04
"1944-04-07",12.07
"1944-04-14",11.98
"1944-04-21",11.79
"1944-04-28",11.87
"1944-05-05",12.1
"1944-05-12",11.98
"1944-05-19",12.13
"1944-05-26",12.25
"1944-06-02",12.31
"1944-06-09",12.33
"1944-06-16",12.86
"1944-06-23",12.91
"1944-06-30",12.99
"1944-07-07",13.23
"1944-07-14",13.24
"1944-07-21",12.66
"1944-07-28",12.7
"1944-08-04",12.64
"1944-08-11",12.85
"1944-08-20",13.04
"1944-08-27",12.8
"1944-09-03",12.86
"1944-09-08",12.41
"1944-09-15",12.51
"1944-09-22",12.69
"1944-09-29",12.78
"1944-10-06",13
"1944-10-13",13.01
"1944-10-20",13.03
"1944-10-27",12.79
"1944-11-03",12.92
"1944-11-12",12.98
"1944-11-17",12.7
"1944-11-24",12.76
"1944-12-01",12.83
"1944-12-08",13.15
"1944-12-15",13.29
"1944-12-22",13.15
"1944-12-29",13.28
"1945-01-05",13.44
"1945-01-12",13.65
"1945-01-19",13.35
"1945-01-26",13.52
"1945-02-02",13.65
"1945-02-09",13.7
"1945-02-16",14.07
"1945-02-23",14.12
"1945-03-02",14.23
"1945-03-09",13.92
"1945-03-16",14.09
"1945-03-23",13.62
"1945-03-30",13.64
"1945-04-06",13.84
"1945-04-15",14.2
"1945-04-20",14.55
"1945-04-27",14.79
"1945-05-04",14.95
"1945-05-11",14.73
"1945-05-18",14.89
"1945-05-25",14.87
"1945-06-01",15.06
"1945-06-08",14.94
"1945-06-15",15.13
"1945-06-22",15.3
"1945-06-29",14.96
"1945-07-08",14.91
"1945-07-15",15.05
"1945-07-22",14.66
"1945-07-29",14.45
"1945-08-05",14.68
"1945-08-12",14.78
"1945-08-19",14.62
"1945-08-26",15.05
"1945-09-02",15.15
"1945-09-07",15.76
"1945-09-14",15.56
"1945-09-21",15.92
"1945-09-28",16.16
"1945-10-05",16.46
"1945-10-14",16.58
"1945-10-19",16.65
"1945-10-28",16.49
"1945-11-02",16.85
"1945-11-09",17.1
"1945-11-16",17.21
"1945-11-23",16.73
"1945-11-30",17.29
"1945-12-07",17.65
"1945-12-14",17.34
"1945-12-21",17.17
"1945-12-28",17.36
"1946-01-04",17.3
"1946-01-11",18.06
"1946-01-18",18.1
"1946-01-25",18.1
"1946-02-01",18.71
"1946-02-08",18.38
"1946-02-15",18.64
"1946-02-24",17.72
"1946-03-01",17.1
"1946-03-08",17.52
"1946-03-15",17.43
"1946-03-22",17.79
"1946-03-29",18.08
"1946-04-05",18.54
"1946-04-12",18.64
"1946-04-19",18.9
"1946-04-26",18.74
"1946-05-03",18.41
"1946-05-10",18.85
"1946-05-17",18.52
"1946-05-26",18.78
"1946-06-02",19.18
"1946-06-09",18.82
"1946-06-16",18.79
"1946-06-23",18.23
"1946-06-30",18.43
"1946-07-07",18.43
"1946-07-14",18.27
"1946-07-21",17.98
"1946-07-28",17.6
"1946-08-04",18.02
"1946-08-11",18.05
"1946-08-18",17.84
"1946-08-25",17.58
"1946-09-01",16.65
"1946-09-08",15.84
"1946-09-15",15.31
"1946-09-22",14.69
"1946-09-29",15.11
"1946-10-04",14.7
"1946-10-13",14.63
"1946-10-18",14.93
"1946-10-25",14.69
"1946-11-01",15.18
"1946-11-08",15.03
"1946-11-15",14.72
"1946-11-22",14.33
"1946-11-29",14.67
"1946-12-06",14.81
"1946-12-13",15.25
"1946-12-20",15.54
"1946-12-27",15.22
"1947-01-03",15.3
"1947-01-10",15.02
"1947-01-17",15.22
"1947-01-24",15.18
"1947-01-31",15.74
"1947-02-07",16.2
"1947-02-14",15.85
"1947-02-23",15.8
"1947-02-28",15.44
"1947-03-07",15.1
"1947-03-14",14.77
"1947-03-21",15.26
"1947-03-28",15.31
"1947-04-04",15.17
"1947-04-11",14.56
"1947-04-18",14.34
"1947-04-25",14.4
"1947-05-02",14.84
"1947-05-09",14.66
"1947-05-16",13.71
"1947-05-23",14.21
"1947-06-01",14.45
"1947-06-08",14.5
"1947-06-15",14.98
"1947-06-22",15.16
"1947-06-29",15.12
"1947-07-06",15.6
"1947-07-13",15.87
"1947-07-20",15.85
"1947-07-27",16.08
"1947-08-03",15.8
"1947-08-10",15.43
"1947-08-17",15.58
"1947-08-24",15.45
"1947-08-31",15.32
"1947-09-07",15.1
"1947-09-14",14.99
"1947-09-21",15.2
"1947-09-28",14.85
"1947-10-03",15.26
"1947-10-10",15.31
"1947-10-17",15.69
"1947-10-24",15.52
"1947-10-31",15.48
"1947-11-07",15.33
"1947-11-14",15.19
"1947-11-21",15.32
"1947-11-28",14.99
"1947-12-05",14.61
"1947-12-12",15.04
"1947-12-19",15.26
"1947-12-26",15.1
"1948-01-04",15.34
"1948-01-09",15.26
"1948-01-16",14.86
"1948-01-23",14.36
"1948-02-01",14.71
"1948-02-08",14.31
"1948-02-15",14.04
"1948-02-20",13.97
"1948-02-27",14
"1948-03-05",14.16
"1948-03-12",14.07
"1948-03-19",14.68
"1948-03-26",14.72
"1948-04-02",15.15
"1948-04-09",15.3
"1948-04-16",15.42
"1948-04-23",15.76
"1948-04-30",15.44
"1948-05-07",15.75
"1948-05-14",16.55
"1948-05-21",16.53
"1948-05-30",16.69
"1948-06-06",16.59
"1948-06-13",16.95
"1948-06-20",16.96
"1948-06-27",16.83
"1948-07-04",16.85
"1948-07-11",16.92
"1948-07-18",16.25
"1948-07-25",16.27
"1948-08-01",15.85
"1948-08-08",16.12
"1948-08-15",15.7
"1948-08-22",16.15
"1948-08-29",16.11
"1948-09-05",16.27
"1948-09-12",15.83
"1948-09-19",15.73
"1948-09-26",15.6
"1948-10-01",15.75
"1948-10-08",15.9
"1948-10-15",16.14
"1948-10-22",16.67
"1948-10-29",16.54
"1948-11-05",15.51
"1948-11-12",15.11
"1948-11-19",15.33
"1948-11-26",14.91
"1948-12-03",15.25
"1948-12-10",15.33
"1948-12-17",15.19
"1948-12-26",15.25
"1949-01-02",15.2
"1949-01-07",15.62
"1949-01-14",15.29
"1949-01-21",15.51
"1949-01-28",15.23
"1949-02-04",14.85
"1949-02-13",14.56
"1949-02-18",14.76
"1949-02-25",14.45
"1949-03-04",14.81
"1949-03-11",15.06
"1949-03-18",14.9
"1949-03-25",14.89
"1949-04-01",15
"1949-04-08",15.01
"1949-04-15",15.05
"1949-04-22",14.74
"1949-04-29",14.74
"1949-05-06",14.91
"1949-05-13",14.91
"1949-05-20",14.72
"1949-05-29",14.51
"1949-06-05",14.05
"1949-06-12",13.81
"1949-06-19",13.87
"1949-06-26",14.13
"1949-07-03",14.26
"1949-07-10",14.51
"1949-07-17",14.76
"1949-07-24",14.89
"1949-07-31",15.04
"1949-08-07",15.35
"1949-08-14",15.32
"1949-08-21",15.41
"1949-08-28",15.28
"1949-09-04",15.29
"1949-09-11",15.4
"1949-09-18",15.66
"1949-09-25",15.57
"1949-09-30",15.52
"1949-10-07",15.86
"1949-10-14",15.89
"1949-10-21",15.86
"1949-10-28",16.13
"1949-11-04",16.22
"1949-11-11",16.13
"1949-11-18",16.18
"1949-11-25",16.14
"1949-12-02",16.41
"1949-12-09",16.45
"1949-12-16",16.64
"1949-12-25",16.64
"1949-12-30",16.76
"1950-01-06",17.09
"1950-01-13",16.65
"1950-01-20",16.94
"1950-01-27",16.9
"1950-02-03",17.35
"1950-02-10",17.21
"1950-02-17",17.23
"1950-02-24",17.26
"1950-03-03",17.33
"1950-03-10",17.14
"1950-03-17",17.49
"1950-03-24",17.61
"1950-03-31",17.34
"1950-04-07",17.82
"1950-04-14",17.86
"1950-04-21",17.95
"1950-04-28",18.07
"1950-05-05",18.33
"1950-05-12",18.2
"1950-05-19",18.71
"1950-05-26",18.65
"1950-06-04",18.79
"1950-06-11",19.26
"1950-06-18",18.97
"1950-06-25",19.14
"1950-07-02",17.69
"1950-07-09",17.67
"1950-07-16",16.87
"1950-07-23",17.59
"1950-07-30",17.69
"1950-08-06",18.14
"1950-08-13",18.28
"1950-08-20",18.68
"1950-08-27",18.54
"1950-09-03",18.55
"1950-09-10",18.75
"1950-09-17",19.29
"1950-09-24",19.44
"1950-10-01",19.45
"1950-10-06",20.16
"1950-10-13",19.71
"1950-10-20",20.01
"1950-10-27",19.79
"1950-11-03",19.78
"1950-11-12",19.94
"1950-11-17",19.95
"1950-11-24",20.28
"1950-12-01",19.54
"1950-12-08",19.5
"1950-12-15",19.64
"1950-12-24",20.07
"1950-12-29",20.41
"1951-01-05",20.88
"1951-01-12",21.1
"1951-01-19",21.41
"1951-01-26",21.53
"1951-02-02",22.08
"1951-02-09",22.21
"1951-02-16",22.15
"1951-02-23",21.96
"1951-03-02",21.94
"1951-03-09",21.91
"1951-03-16",21.67
"1951-03-23",21.47
"1951-03-30",21.4
"1951-04-06",21.68
"1951-04-13",22.2
"1951-04-20",22.05
"1951-04-27",22.43
"1951-05-04",22.69
"1951-05-11",22.22
"1951-05-18",21.55
"1951-05-25",21.08
"1951-06-03",21.48
"1951-06-10",21.49
"1951-06-17",22.04
"1951-06-24",21.55
"1951-07-01",20.96
"1951-07-08",21.64
"1951-07-15",21.98
"1951-07-22",21.88
"1951-07-29",22.53
"1951-08-05",22.85
"1951-08-12",22.79
"1951-08-19",22.94
"1951-08-26",22.88
"1951-09-02",23.28
"1951-09-09",23.53
"1951-09-16",23.69
"1951-09-23",23.4
"1951-09-30",23.26
"1951-10-05",23.77
"1951-10-12",23.8
"1951-10-19",23.13
"1951-10-26",22.45
"1951-11-02",22.74
"1951-11-09",22.89
"1951-11-16",22.84
"1951-11-23",22.3
"1951-11-30",22.94
"1951-12-07",23.41
"1951-12-14",23.36
"1951-12-21",23.53
"1951-12-28",23.69
"1952-01-04",23.94
"1952-01-11",24.06
"1952-01-18",24.33
"1952-01-25",24.59
"1952-02-01",24.41
"1952-02-08",24.25
"1952-02-15",23.84
"1952-02-22",23.36
"1952-02-29",23.28
"1952-03-07",23.77
"1952-03-14",23.83
"1952-03-21",23.94
"1952-03-28",24.34
"1952-04-04",24
"1952-04-11",24.15
"1952-04-18",23.51
"1952-04-25",23.58
"1952-05-02",23.59
"1952-05-09",23.8
"1952-05-16",23.56
"1952-05-23",23.89
"1952-06-01",23.86
"1952-06-08",24.26
"1952-06-15",24.37
"1952-06-22",24.59
"1952-06-29",24.83
"1952-07-06",25.05
"1952-07-13",24.98
"1952-07-20",24.85
"1952-07-27",25.16
"1952-08-03",25.45
"1952-08-10",25.55
"1952-08-17",25.2
"1952-08-24",24.99
"1952-08-31",25.03
"1952-09-07",25.21
"1952-09-14",24.71
"1952-09-21",24.57
"1952-09-28",24.73
"1952-10-05",24.5
"1952-10-12",24.55
"1952-10-19",24.2
"1952-10-26",24.03
"1952-11-02",24.52
"1952-11-09",24.78
"1952-11-16",24.75
"1952-11-23",25.27
"1952-11-30",25.66
"1952-12-07",25.62
"1952-12-14",26.04
"1952-12-21",26.15
"1952-12-28",26.25
"1953-01-04",26.54
"1953-01-11",26.08
"1953-01-18",26.02
"1953-01-25",26.07
"1953-02-01",26.38
"1953-02-08",26.51
"1953-02-15",25.74
"1953-02-22",25.63
"1953-03-01",25.9
"1953-03-08",25.84
"1953-03-15",26.18
"1953-03-22",26.18
"1953-03-29",25.99
"1953-04-05",25.23
"1953-04-12",24.82
"1953-04-19",24.62
"1953-04-26",24.2
"1953-05-03",24.73
"1953-05-10",24.9
"1953-05-17",24.84
"1953-05-24",25.03
"1953-05-31",24.54
"1953-06-07",24.09
"1953-06-14",23.82
"1953-06-21",23.84
"1953-06-28",24.21
"1953-07-05",24.36
"1953-07-12",24.41
"1953-07-19",24.35
"1953-07-26",24.23
"1953-08-02",24.75
"1953-08-09",24.78
"1953-08-16",24.62
"1953-08-23",24.35
"1953-08-30",23.74
"1953-09-06",23.57
"1953-09-13",23.14
"1953-09-20",22.95
"1953-09-27",23.3
"1953-10-04",23.59
"1953-10-11",23.66
"1953-10-18",24.14
"1953-10-25",24.35
"1953-11-01",24.54
"1953-11-08",24.61
"1953-11-15",24.54
"1953-11-22",24.44
"1953-11-29",24.66
"1953-12-06",24.98
"1953-12-13",24.76
"1953-12-20",24.99
"1953-12-27",24.8
"1954-01-03",24.81
"1954-01-10",24.93
"1954-01-17",25.43
"1954-01-24",25.85
"1954-01-31",26.08
"1954-02-07",26.3
"1954-02-14",26.12
"1954-02-21",25.92
"1954-02-28",26.15
"1954-03-07",26.52
"1954-03-14",26.69
"1954-03-21",26.81
"1954-03-28",26.56
"1954-04-04",27.21
"1954-04-11",27.38
"1954-04-18",27.94
"1954-04-25",27.78
"1954-05-02",28.26
"1954-05-09",28.65
"1954-05-16",28.8
"1954-05-23",28.99
"1954-05-30",29.19
"1954-06-06",29.1
"1954-06-13",28.58
"1954-06-20",29.04
"1954-06-27",29.2
"1954-07-04",29.59
"1954-07-11",30.14
"1954-07-18",30.06
"1954-07-25",30.31
"1954-08-01",30.88
"1954-08-08",30.38
"1954-08-15",30.72
"1954-08-22",31.21
"1954-08-29",30.66
"1954-09-05",30.5
"1954-09-12",30.84
"1954-09-19",31.71
"1954-09-26",32.4
"1954-10-03",32.29
"1954-10-10",32.67
"1954-10-17",31.71
"1954-10-24",32.13
"1954-10-31",31.68
"1954-11-07",32.71
"1954-11-14",33.54
"1954-11-21",33.45
"1954-11-28",34.55
"1954-12-05",34.49
"1954-12-12",34.56
"1954-12-19",35.92
"1954-12-26",35.37
"1955-01-02",35.98
"1955-01-09",35.33
"1955-01-16",35.28
"1955-01-23",35.44
"1955-01-30",36.19
"1955-02-06",36.96
"1955-02-13",37.15
"1955-02-20",36.89
"1955-02-27",36.57
"1955-03-06",37.52
"1955-03-13",35.82
"1955-03-20",36.18
"1955-03-27",36.96
"1955-04-03",36.95
"1955-04-10",37.34
"1955-04-17",37.96
"1955-04-24",38.01
"1955-05-01",37.96
"1955-05-08",37.89
"1955-05-15",37.44
"1955-05-22",37.74
"1955-05-29",37.93
"1955-06-05",38.37
"1955-06-12",39.25
"1955-06-19",40.1
"1955-06-26",40.96
"1955-07-03",41.19
"1955-07-10",42.64
"1955-07-17",42.4
"1955-07-24",43
"1955-07-31",43.52
"1955-08-07",42.56
"1955-08-14",42.21
"1955-08-21",42.02
"1955-08-28",42.99
"1955-09-04",43.6
"1955-09-11",43.89
"1955-09-18",45.09
"1955-09-25",45.63
"1955-10-02",43.67
"1955-10-09",42.38
"1955-10-16",41.22
"1955-10-23",42.59
"1955-10-30",42.37
"1955-11-06",43.96
"1955-11-13",45.24
"1955-11-20",45.54
"1955-11-27",45.68
"1955-12-04",45.44
"1955-12-11",45.89
"1955-12-18",45.13
"1955-12-25",45.5
"1956-01-01",45.48
"1956-01-08",45.14
"1956-01-15",44.67
"1956-01-22",43.22
"1956-01-29",43.35
"1956-02-05",44.78
"1956-02-12",43.64
"1956-02-19",44.52
"1956-02-26",45.32
"1956-03-04",45.81
"1956-03-11",46.7
"1956-03-18",48.14
"1956-03-25",48.83
"1956-04-01",48.48
"1956-04-08",48.85
"1956-04-15",47.95
"1956-04-22",47.76
"1956-04-29",47.99
"1956-05-06",48.51
"1956-05-13",47.12
"1956-05-20",46.39
"1956-05-27",44.62
"1956-06-03",45.58
"1956-06-10",45.14
"1956-06-17",46.37
"1956-06-24",46.59
"1956-07-01",46.97
"1956-07-08",48.04
"1956-07-15",48.72
"1956-07-22",49.35
"1956-07-29",49.08
"1956-08-05",49.64
"1956-08-12",49.09
"1956-08-19",48.82
"1956-08-26",47.95
"1956-09-02",47.51
"1956-09-09",47.81
"1956-09-16",47.21
"1956-09-23",46.58
"1956-09-30",45.35
"1956-10-07",46.45
"1956-10-14",47
"1956-10-21",46.24
"1956-10-28",46.27
"1956-11-04",46.98
"1956-11-11",46.34
"1956-11-18",45.74
"1956-11-25",45.14
"1956-12-02",45.08
"1956-12-09",47.04
"1956-12-16",46.54
"1956-12-23",46.37
"1956-12-30",46.56
"1957-01-06",46.66
"1957-01-13",46.18
"1957-01-20",44.64
"1957-01-27",44.82
"1957-02-03",44.62
"1957-02-10",43.32
"1957-02-17",43.51
"1957-02-24",43.48
"1957-03-03",43.74
"1957-03-10",44.07
"1957-03-17",44.05
"1957-03-24",44.06
"1957-03-31",44.11
"1957-04-07",44.49
"1957-04-14",44.98
"1957-04-21",45.41
"1957-04-28",45.5
"1957-05-05",46.34
"1957-05-12",46.59
"1957-05-19",47.15
"1957-05-26",47.21
"1957-06-02",47.43
"1957-06-09",47.85
"1957-06-16",48.15
"1957-06-23",47.15
"1957-06-30",47.37
"1957-07-07",48.69
"1957-07-14",49.08
"1957-07-21",48.58
"1957-07-28",48.45
"1957-08-04",47.68
"1957-08-11",46.92
"1957-08-18",45.83
"1957-08-25",44.51
"1957-09-01",45.22
"1957-09-08",44.68
"1957-09-15",44.8
"1957-09-22",43.69
"1957-09-29",42.55
"1957-10-06",42.79
"1957-10-13",40.94
"1957-10-20",40.33
"1957-10-27",40.59
"1957-11-03",40.44
"1957-11-10",40.19
"1957-11-17",40.37
"1957-11-24",40.87
"1957-12-01",41.72
"1957-12-08",41.31
"1957-12-15",40.73
"1957-12-22",39.48
"1957-12-29",39.78
"1958-01-05",40.87
"1958-01-12",40.37
"1958-01-19",41.1
"1958-01-26",41.71
"1958-02-02",41.7
"1958-02-09",41.73
"1958-02-16",41.33
"1958-02-23",40.88
"1958-03-02",40.84
"1958-03-09",42.07
"1958-03-16",42.33
"1958-03-23",42.42
"1958-03-30",42.2
"1958-04-06",41.48
"1958-04-13",41.74
"1958-04-20",42.71
"1958-04-27",43.36
"1958-05-04",43.69
"1958-05-11",44.09
"1958-05-18",43.36
"1958-05-25",43.87
"1958-06-01",44.09
"1958-06-08",44.64
"1958-06-15",45.02
"1958-06-22",44.85
"1958-06-29",44.9
"1958-07-06",45.47
"1958-07-13",45.72
"1958-07-20",45.77
"1958-07-27",46.97
"1958-08-03",47.49
"1958-08-10",48.05
"1958-08-17",47.5
"1958-08-24",47.73
"1958-08-31",47.75
"1958-09-07",47.97
"1958-09-14",48.53
"1958-09-21",49.4
"1958-09-28",49.66
"1958-10-05",50.37
"1958-10-12",51.39
"1958-10-19",51.46
"1958-10-26",50.81
"1958-11-02",51.33
"1958-11-09",52.26
"1958-11-16",53.09
"1958-11-23",52.7
"1958-11-30",52.48
"1958-12-07",52.46
"1958-12-14",53.22
"1958-12-21",54.07
"1958-12-28",54.11
"1959-01-04",55.44
"1959-01-11",55.77
"1959-01-18",55.81
"1959-01-25",56
"1959-02-01",55.45
"1959-02-08",54.37
"1959-02-15",54.42
"1959-02-22",55.52
"1959-03-01",55.41
"1959-03-08",56.21
"1959-03-15",56.67
"1959-03-22",56.39
"1959-03-29",55.76
"1959-04-05",56.44
"1959-04-12",56.22
"1959-04-19",57.92
"1959-04-26",57.96
"1959-05-03",57.65
"1959-05-10",57.32
"1959-05-17",58.16
"1959-05-24",58.33
"1959-05-31",58.68
"1959-06-07",57.51
"1959-06-14",57.29
"1959-06-21",57.13
"1959-06-28",57.98
"1959-07-05",59.28
"1959-07-12",59.91
"1959-07-19",59.19
"1959-07-26",59.65
"1959-08-02",60.51
"1959-08-09",59.87
"1959-08-16",59.29
"1959-08-23",59.08
"1959-08-30",59.6
"1959-09-06",58.54
"1959-09-13",57.41
"1959-09-20",56.19
"1959-09-27",56.73
"1959-10-04",57.2
"1959-10-11",57
"1959-10-18",57.33
"1959-10-25",56.56
"1959-11-01",57.52
"1959-11-08",57.6
"1959-11-15",56.85
"1959-11-22",56.97
"1959-11-29",57.7
"1959-12-06",58.85
"1959-12-13",58.88
"1959-12-20",59.14
"1959-12-27",59
"1960-01-03",59.89
"1960-01-10",59.5
"1960-01-17",58.38
"1960-01-24",57.38
"1960-01-31",55.61
"1960-02-07",55.98
"1960-02-14",55.46
"1960-02-21",56.24
"1960-02-28",56.16
"1960-03-06",54.57
"1960-03-13",54.24
"1960-03-20",55.01
"1960-03-27",55.98
"1960-04-03",55.43
"1960-04-10",56.39
"1960-04-17",56.43
"1960-04-24",55.42
"1960-05-01",54.37
"1960-05-08",54.75
"1960-05-15",55.3
"1960-05-22",55.73
"1960-05-29",55.74
"1960-06-05",56.23
"1960-06-12",57.97
"1960-06-19",57.44
"1960-06-26",57.68
"1960-07-03",57.06
"1960-07-10",57.38
"1960-07-17",56.05
"1960-07-24",54.72
"1960-07-31",55.51
"1960-08-07",55.44
"1960-08-14",56.66
"1960-08-21",57.01
"1960-08-28",57.6
"1960-09-04",57
"1960-09-11",56.11
"1960-09-18",55.11
"1960-09-25",53.9
"1960-10-02",53.52
"1960-10-09",54.03
"1960-10-16",54.86
"1960-10-23",53.72
"1960-10-30",53.41
"1960-11-06",54.9
"1960-11-13",55.87
"1960-11-20",55.82
"1960-11-27",56.13
"1960-12-04",55.39
"1960-12-11",56.65
"1960-12-18",57.2
"1960-12-25",57.44
"1961-01-01",58.11
"1961-01-08",58.4
"1961-01-15",59.6
"1961-01-22",59.96
"1961-01-29",61.24
"1961-02-05",62.22
"1961-02-12",61.5
"1961-02-19",62.1
"1961-02-26",62.84
"1961-03-05",63.95
"1961-03-12",63.48
"1961-03-19",64
"1961-03-26",64.42
"1961-04-02",65.06
"1961-04-09",65.96
"1961-04-16",66.37
"1961-04-23",65.77
"1961-04-30",65.31
"1961-05-07",66.52
"1961-05-14",66.5
"1961-05-21",67.27
"1961-05-28",66.43
"1961-06-04",66.73
"1961-06-11",66.66
"1961-06-18",65.18
"1961-06-25",65.16
"1961-07-02",64.64
"1961-07-09",65.77
"1961-07-16",65.28
"1961-07-23",64.86
"1961-07-30",66.71
"1961-08-06",67.68
"1961-08-13",68.06
"1961-08-20",68.29
"1961-08-27",67.67
"1961-09-03",68.19
"1961-09-10",67.88
"1961-09-17",67.65
"1961-09-24",66.72
"1961-10-01",66.73
"1961-10-08",66.97
"1961-10-15",68.04
"1961-10-22",68
"1961-10-29",68.34
"1961-11-05",69.47
"1961-11-12",71.07
"1961-11-19",71.62
"1961-11-26",71.84
"1961-12-03",71.78
"1961-12-10",72.04
"1961-12-17",72.01
"1961-12-24",70.91
"1961-12-31",71.55
"1962-01-07",69.66
"1962-01-14",69.61
"1962-01-21",68.75
"1962-01-28",68.13
"1962-02-04",69.81
"1962-02-11",70.48
"1962-02-18",70.59
"1962-02-25",70.16
"1962-03-04",70.16
